DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar3,LChar3,DChar4,LChar4,NumRam,DRam,LRam,PFr1,DFr1,PFr2,DFr2,PFr3,DFr3,PFr4,DFr4,PFr6,DFr6,DChar5,LChar5,PFr5,DFr5,year
75,34,34.5,190.5,106.3,116.5,43.1,32.2,,,,,R 30,8.2,72.5,190,75.35,160,67.33,110,63.5,,,,,,,,,2022
75,34,34.5,190.5,106.3,116.5,43.1,42.4,7.8,22.5,,,R 31,4.8,25.5,190,72.33,,,,,,,,,,,,,2022
75,36,35.3,58,41.8,3.5,,,,,,,R 32,10,54.5,100,56.41,,,,,,,,,,,,,2022
75,34,35.3,67,71.6,1,,,,,,,R 33,15.1,132,160,60.01,170,64.46,110,56.65,,,,,,,,,2022
75,34,35.3,67,71.6,25,37.4,24.1,,,,,R 34,6.8,76,140,58.91,,,,,,,,,,,,,2022
75,34,35.3,67,71.6,25,37.4,67.3,,,,,R 35,6.2,44,130,55.11,70,48.59,,,,,,,,,,,2022
75,34,35.3,67,71.6,25,37.4,77.8,,,,,R 36,10.1,79,190,71.36,100,53.34,,,,,,,,,,,2022
75,34,35.3,67,71.6,40,42,21.5,,,,,R 37,10.5,111,140,62.76,110,56.91,160,63.87,130,57.35,,,,,100,53.33,2022
75,34,35.3,67,71.6,40,42,52.5,17.8,15.5,,,R 38,7.3,63,150,59.57,,,,,,,,,,,,,2022
75,34,35.3,67,71.6,40,42,52.5,17.8,23.9,,,R 39,5.7,27.8,110,57.79,160,63.11,,,,,,,,,,,2022
75,34,35.3,67,71.6,40,42,88,21.8,5.8,,,R 40,5.5,27.5,,,,,,,,,,,,,,,2022
75,34,35.3,67,71.6,40,42,100,15.3,13,,,R 41,5.6,28.4,110,58.37,,,,,,,,,,,,,2022
75,34,35.3,67,71.6,40,42,108,28.5,10,14.5,11.5,R 42,7.4,53,,,,,,,,,,,,,,,2022
75,34,35.3,67,71.6,40,42,108,28.5,15,22,2,R 43,6.8,45,150,68.62,70,53.4,,,,,,,,,,,2022
75,34,35.3,67,71.6,40,42,108,28.2,15,22,15,R 44,9.2,67.5,150,68.78,,,,,,,,,,,,,2022
75,34,35.3,67,71.6,40,42,108,28.2,15,22,20.5,R 45,12.1,59.5,150,66.64,150,67.16,110,60.3,,,,,,,,,2022
75,34,35.3,67,71.6,40,42,108,28.2,15,22,24.6,R 46,9.6,61,180,72.33,,,,,,,,,,,,,2022
75,34,35.3,141.5,31.4,11.5,12.5,10.5,,,,,R 47,6.5,50,60,47.94,70,49.61,,,,,,,,,,,2022
75,34,35.3,141.5,31.4,11.5,12.5,23.5,,,,,R 48,7.6,73.5,130,63.74,70,54.33,60,51.83,,,,,,,,,2022
75,34,35.3,179,50.2,0,7.7,7,,,,,R 49,5.5,58,140,68.19,,,,,,,,,,,,,2022
75,34,35.3,179,50.2,2.5,16.1,1,,,,,R 50,7.2,67.5,130,62.76,,,,,,,,,,,,,2022
75,34,35.3,201.5,103.5,0,57.3,29.5,44.4,20,,,R 51,3.6,57.5,190,71.35,170,70.91,,,,,,,,,,,2022
75,34,35.3,201.5,103.5,0,57.3,29.5,44.4,23.5,,,R 52,8.9,84,170,68.69,150,72.3,,,,,,,,,,,2022
75,34,35.3,201.5,103.5,0,57.3,29.5,44.4,29.5,,,R 53,9.5,83.8,230,78.77,150,65.97,160,66.23,70,51.48,,,,,,,2022
75,34,35.3,201.5,103.5,1,9.8,73,,,,,R 54,13.8,82,130,63.3,160,65.42,140,66.32,90,56.27,,,,,,,2022
75,34,35.3,201.5,103.5,1,9.8,86.5,,,,,R 55,8.2,49,180,69.93,120,61.7,160,68,,,,,,,,,2022
75,34,35.3,201.5,103.5,1,9.8,91,,,,,R 56,7.5,43,130,68,140,67.18,140,63.75,,,,,,,,,2022
75,34,35.3,201.5,103.5,1,9.8,99,,,,,R 57,11.3,73,170,72.66,130,59.86,100,53.58,,,,,,,,,2022
75,34,35.3,201.5,103.5,2.5,,,,,,,R 58,12.8,106,160,70.76,170,70.6,,,,,,,,,,,2022
75,34,35.3,204.5,69.8,6,24.7,0.5,13.6,13,,,R 59,6.8,51,150,65.9,150,66.31,,,,,,,,,,,2022
75,34,35.3,204.5,69.8,6,24.7,0.5,13.6,29,,,R 60,6.6,45,170,72.3,120,60.08,,,,,,,,,,,2022
75,34,35.3,204.5,69.8,6,24.7,0.5,13.6,43,,,R 61,6.1,50.7,120,62.19,60,52.84,130,65.96,,,,,,,,,2022
75,34,35.3,237.5,70.2,3,17.6,11.5,,,,,R 62,10,60,170,69.48,160,68.68,160,72.4,120,64.8,,,,,,,2022
75,34,35.3,237.5,70.2,33.5,46.6,2.8,18.1,0,,,R 63,11.2,67.5,40,55.43,150,65.53,100,55.84,,,,,,,,,2022
75,34,35.3,237.5,70.2,40.5,36,3,17.7,33.5,,,R 64,6.2,49.2,80,55.66,,,,,,,,,,,,,2022
75,34,35.3,237.5,70.2,43.5,,,,,,,R 65,10.4,40.5,60,62.63,100,70.31,70,57.1,,,,,,,,,2022
75,34,35.3,237.5,70.2,58.5,65,15,18.5,5.5,,,R 66,7.3,64,100,68.91,120,68.16,90,59.14,,,,,,,,,2022
75,34,35.3,237.5,70.2,58.5,65,27,33.7,4.7,14.9,3.2,R 67,9.8,60,170,73.5,100,64.02,150,71.64,,,,,,,,,2022
75,34,35.3,237.5,70.2,58.5,65,27,33.7,4.7,14.9,14.2,R 68,10.5,43.5,150,75.63,,,,,,,,,23.7,1,,,2022
75,25,32.7,87,65,5,,,,,,,R 69,7.7,32.3,140,65.61,,,,,,,,,,,,,2022
75,25,32.7,94,69.6,77,17.9,13.2,,,,,R 70,7.1,74,110,68.7,90,58.22,,,,,,,,,,,2022
75,25,32.7,94,69.6,81.3,26.9,20.5,,,,,R 71,9.5,99.7,130,71.25,120,67.73,140,70.49,,,,,,,,,2022
75,25,32.7,94,69.6,109.8,15.8,12.5,,,,,R 72,9.1,71.7,130,66.11,,,,,,,,,,,,,2022
75,25,32.7,94,69.6,109.8,15.8,16.7,,,,,R 73,4.9,33,,,,,,,,,,,,,,,2022
75,25,32.7,94,69.6,135.3,32,0,20,14.3,,,R 74,5.7,53.5,150,68.64,,,,,,,,,,,,,2022
75,25,32.7,94,69.6,135.3,32,0,20,18.4,,,R 75,4.1,26.8,,,,,,,,,,,,,,,2022
75,25,32.7,94,69.6,135.3,32,0,20,23.2,,,R 76,6.4,55,130,68.58,160,70.2,,,,,,,,,,,2022
75,25,32.7,126.8,30.8,12,,,,,,,R 77,7.3,73,100,56.57,,,,,,,,,,,,,2022
75,25,32.7,129.3,46.1,2,,,,,,,R 78,9.2,91.5,120,64.23,,,,,,,,,,,,,2022
75,25,32.7,139.3,,,,,,,,,R 79,9.4,49,150,73.85,,,,,,,,,,,,,2022
75,25,32.7,163.8,62.9,6,12.1,8.5,,,,,R 80,9.2,78,130,66.3,,,,,,,,,,,,,2022
75,25,32.7,193.8,21.4,1.7,,,,,,,R 81,6.2,45.5,120,61.56,,,,,,,,,,,,,2022
75,25,32.7,212.8,77.5,13,46.1,12.5,10.6,17.8,,,R 82,8.1,66,140,65.34,120,61.83,80,54.05,,,,,,,,,2022
75,25,32.7,212.8,77.5,13,46.1,42,,,,,R 83,6.3,40,160,67.97,100,60.71,,,,,,,,,,,2022
75,25,32.7,212.8,77.5,13,46.1,52.5,2.8,10.2,,,R 84,4.9,21,210,74.91,,,,,,,,,,,,,2022
75,25,32.7,212.8,77.5,13,46.1,52.5,2.8,13.2,,,R 85,4.7,64,170,72.04,,,,,,,,,,,,,2022
75,25,32.7,212.8,77.5,13,46.1,52.5,2.8,24.2,,,R 86,8,65,180,72.04,,,,,,,,,,,,,2022
75,25,32.7,212.8,77.5,40,,,,,,,R 87,6,44,150,67.78,120,61.13,,,,,,,,,,,2022
75,25,32.7,212.8,77.5,42,,,,,,,R 88,5.5,47,180,72.47,80,51.66,,,,,,,,,,,2022
75,25,32.7,212.8,77.5,O,24.4,11,15.8,18,,,R 89,5,36,120,61.78,,,,,,,,,,,,,2022
75,25,32.7,212.8,77.5,0,24.4,20.8,25.1,3,7.4,4.5,R 90,5.5,51,120,64.35,150,65.47,,,,,,,,,,,2022
75,25,32.7,253.8,65.8,0,22.4,4,13,3,,,R 91,8.4,91,140,68.03,,,,,,,,,,,,,2022
75,25,32.7,273.8,52.8,20,20.4,12.5,8.5,19,,,R 92,5.5,36,190,74.2,,,,,,,,,,,,,2022
75,25,32.7,273.8,52.8,20,20.4,12.5,8.5,28,,,R 93,7,41,180,70.02,190,75.63,,,,,,,,,,,2022
75,25,32.7,273.8,52.8,20,20.4,12.5,8.5,31,,,R 94,6.5,61,,,,,,,,,,,,,,,2022
75,25,32.7,273.8,52.8,20,20.4,12.5,8.5,35,,,R 95,13.1,115,,,,,,,,,,,,,,,2022
75,25,32.7,276.8,64.7,0,27.3,25,12.1,5.5,,,R 96,7.9,54,220,75.77,120,64.24,,,,,,,,,,,2022
75,25,32.7,279.8,64.7,0,27.3,25,12.1,8.5,8.2,12.5,R 97,5.8,52,170,72.36,100,60.39,,,,,,,,,,,2022
75,25,32.7,280.8,59.5,8.5,27.7,3.5,,,,,R 98,8.9,80,,,,,,,,,,,,,,,2022
75,31.5,35,96,58.2,1.9,16.7,1.5,,,,,R 99,7.6,60,90,59.2,80,56.91,,,,,,,,,,,2022
75,31.5,35,96,58.2,2.9,27.1,64,13.8,6,,,R 100,6.3,39,140,65.32,130,68.29,,,,,,,,,,,2022
75,31.5,35,96,58.2,2.9,27.1,64,13.8,8.5,,,R 101,11.3,122,130,63.61,120,60.95,100,57.79,,,,,,,,,2022
75,31.5,35,103.5,61.3,56.2,31,4,18.6,1,,,R 102,6.2,51.7,70,56.05,80,55.89,,,,,,,,,,,2022
75,31.5,35,103.5,61.3,56.2,31,25.8,16.7,1.5,,,R 103,6.5,35.5,,,,,,,,,,,,,,,2022
75,31.5,35,103.5,61.3,56.2,31,55.4,24.7,9,26.2,2,R 104,6.5,26,,,,,,,,,,,10.9,1.9,,,2022
75,31.5,35,182,60,0,48.7,7.1,,,,,R 105,5.1,21,160,67.41,,,,,,,,,,,,,2022
75,31.5,35,182,60,0,48.7,34.7,,,,,R 106,5.6,31.6,170,71.52,,,,,,,,,,,,,2022
75,31.5,35,182,60,0,48.7,38.7,6.5,29,,,R 107,6.5,29,110,61.1,,,,,,,,,,,,,2022
75,31.5,35,182,60,0,48.7,42.7,21,2.2,,,R 108,9.7,37.5,150,66.64,,,,,,,,,,,,,2022
75,31.5,35,182,60,0,48.7,54.5,22.5,4,,,R 109,7.8,60.3,170,72.91,170,70.23,120,63.84,,,,,,,,,2022
75,31.5,35,182,60,0,48.7,54.5,22.5,14.5,,,R 110,6.4,29.2,170,71.38,120,58.63,,,,,,,,,,,2022
75,31.5,35,182,60,0,48.7,54.5,22.5,22.5,,,R 111,6.4,35.3,170,70.7,130,64.13,,,,,,,,,,,2022
75,31.5,35,182,60,0,48.7,54.5,22.5,26.5,,,R 112,8.2,70.5,170,66.99,180,70.56,110,61.45,60,49.18,,,,,,,2022
75,31.5,35,190.5,77.7,53,36.1,8.3,24.2,3,,,R 113,12.2,100,,,,,,,,,,,,,,,2022
75,31.5,35,190.5,77.7,53,36.1,8.3,24.2,10,10.1,1.5,R 114,5.4,41,80,55.89,110,64.29,,,,,,,,,,,2022
75,31.5,35,190.5,77.7,53,36.1,48.3,,,,,R 115,9.2,64.7,,,,,,,,,,,,,,,2022
75,31.5,35,190.5,77.7,53,36.1,49.3,27.4,5.5,13.7,1,R 116,10.7,104.3,,,,,,,,,,,,,,,2022
75,31.5,35,190.5,77.7,53,36.1,49.3,27.4,10.5,,,R 117,7.2,36.7,120,64.95,,,,,,,,,,,,,2022
75,31.5,35,190.5,77.7,53,36.1,49.3,27.4,17,8.8,18.5,R 118,4.5,26.1,,,,,,,,,,,,,,,2022
75,31.5,35,190.5,77.7,53,36.1,49.3,27.4,27,24.4,15.8,R 119,10.9,104,100,59.21,,,,,,,,,,,,,2022
75,31.5,35,197,78,51.5,60.6,0,18.5,11,,,R 120,8.8,82.1,160,69.26,230,79.47,120,64.66,120,66.47,,,,,,,2022
75,31.5,35,197,78,51.5,60.6,2.8,27.4,13.3,,,R 121,7.4,43.3,140,66.3,120,62.66,,,,,,,,,,,2022
75,31.5,35,197,78,51.5,60.6,2.8,27.4,32.8,,,R 122,6.7,25.7,160,64.49,80,56.17,,,,,,,,,,,2022
75,31.5,35,197,78,51.5,60.6,2.8,27.4,58,,,R 123,8.6,45.3,160,68.03,180,72.25,,,,,,,,,,,2022
75,31.5,35,197,78,54,54,0,25.8,2.3,15.1,1.2,R 124,5.6,33.4,120,62.56,,,,,,,,,,,,,2022
75,31.5,35,197,78,58,55.3,22,48,0,,,R 125,7.3,43,170,71.42,,,,,,,,,,,,,2022
75,31.5,35,197,78,58,55.3,53.5,34.2,2.5,,,R 126,7.7,55.8,120,62.55,,,,,,,,,,,,,2022
75,31.5,35,197,78,58,55.3,68.2,32.3,0,18.2,25.3,R 127,8.4,63.2,170,62.55,,,,,,,,,,,,,2022
75,31.5,35,197,78,58,55.3,101.2,23.6,14.5,,,R 128,10.8,83.5,210,76.19,,,,,,,,,,,,,2022
75,31.5,35,197,78,58,55.3,101.2,23.6,38,,,R 129,9.8,66.5,210,74.81,,,,,,,,,,,,,2022
75,31.5,35,197,78,58,55.3,106.4,18,2,,,R 130,10.2,84,160,68.23,160,72.43,120,69.22,,,,,,,,,2022
75,31.5,35,224,47.9,34.8,,,,,,,R 131,12.6,64,160,69.72,130,67.42,120,62.2,,,,,,,,,2022
75,31.5,35,224,47.9,37.1,,,,,,,R 132,7.8,45.7,150,70.07,140,69.83,,,,,,,,,,,2022
75,31.5,35,259,57.6,42,20.8,11.5,,,,,R 133,6.9,28.3,190,72.84,,,,,,,,,,,,,2022
75,31.5,35,259,57.6,42,20.8,19,,,,,R 134,6.9,46.1,,,,,,,,,,,,,,,2022
75,31.5,35,259,57.6,42,20.8,35.5,,,,,R 135,10.4,75.7,170,71.36,,,,,,,,,,,,,2022
77,46,26.2,66.5,47.1,7,12,23.7,,,,,R 1,7.5,20,200,75.95,120,61.86,,,,,,,,,,,2022
77,46,26.2,66.5,47.1,23.2,,,,,,,R 2,11.5,84.3,110,59.42,,,,,,,,,,,,,2022
77,46,26.2,66.5,47.1,32.2,9.9,4.7,,,,,R 3,5.8,34.8,120,64.36,100,57.1,,,,,,,,,,,2022
77,46,26.2,66.5,47.1,35.5,15.5,51.4,,,,,R 4,7.5,67,130,63.37,110,63.15,70,54.24,,,,,,,,,2022
77,46,26.2,66.5,47.1,105.5,15,4.5,,,,,R 5,5.9,54.5,,,,,,,,,,,,,,,2022
77,46,26.2,66.5,47.1,127.7,7.7,3.6,,,,,R 6,5.3,33.2,170,69.26,140,64.3,100,57.45,,,,,,,,,2022
77,46,26.2,66.5,47.1,141.9,20.8,5.4,,,,,R 7,9.1,88,180,71.68,,,,,,,,,,,,,2022
77,46,26.2,66.5,47.1,141.9,20.8,14.8,,,,,R 8,9.7,54.9,160,66.56,,,,,,,,,,,,,2022
77,46,26.2,66.5,47.1,141.9,20.8,31.3,,,,,R 9,6.5,60.4,190,73.67,180,73.59,,,,,,,,,,,2022
77,46,26.2,74.7,16.2,2,,,,,,,R 10,5.2,22.6,160,70.5,,,,,,,,,,,,,2022
77,46,26.2,78.5,,,,,,,,,R 11,7.6,52.3,130,62.91,,,,,,,,,,,,,2022
77,46,26.2,120,24.9,3.5,,,,,,,R 12,3.8,22.6,160,67.75,,,,,,,,,,,,,2022
77,46,26.2,183.2,12,6,,,,,,,R 13,7.8,79.3,190,73.53,110,59.22,190,68.26,,,,,,,,,2022
77,46,26.2,186.2,69.5,0,17,43.1,,,,,R 14,7.9,22.3,,,,,,,,,,,,,,,2022
77,46,26.2,186.2,,4,,,,,,,R 15,8.2,45.6,80,53.37,120,60,,,,,,,,,,,2022
77,46,26.2,199.2,27.2,3.5,,,,,,,R 16,6,23.6,190,72.74,190,60.39,,,,,,,,,,,2022
77,46,26.2,206.6,53.7,0,14.5,13.5,,,,,R 17,8,68.5,160,68.06,160,68.61,130,55.71,,,,,,,,,2022
77,46,26.2,206.6,53.7,0,14.5,31,,,,,R 18,6.2,43.2,130,63.71,130,54.73,,,,,,,,,,,2022
77,46,26.2,207.6,67.6,41,23.4,0,,,,,R 19,7.5,40,180,71.23,190,74.35,,,,,,,,,,,2022
77,46,26.2,207.6,67.6,52,49.7,4.5,28.6,21.3,,,R 20,4.8,35,200,72.34,,,,,,,,,,,,,2022
77,46,26.2,207.6,67.6,52,49.7,6.5,,,,,R 21,6.7,55.4,150,69.5,100,57.74,170,70.84,100,52.3,,,,,140,56.55,2022
77,46,26.2,207.6,67.6,52,49.7,14.5,10.7,19.7,,,R 22,5.4,51.3,210,75.86,220,72.9,120,63.36,,,,,,,,,2022
77,46,26.2,207.6,67.6,68,36.4,27,14.6,10.3,14.8,1,R 23,10.2,87.5,170,69.37,170,64.69,200,63.97,250,74.9,,,,,,,2022
77,42,38,59,112.4,18,,,,,,,R 24,9.2,81.2,160,67.5,140,66.15,,,,,,,,,,,2022
77,42,38,59,112.4,27.6,45.2,4,20,5.4,16.6,15.4,R 25,6.5,47.3,70,63.97,150,63.49,190,71.09,,,,,,,,,2022
77,42,38,59,112.4,27.6,45.2,4,20,5.4,16.6,24.4,R 26,7.8,81.2,150,59.22,100,60.96,,,,,,,,,,,2022
77,42,38,59,112.4,27.6,45.2,4,20,5.4,16.6,50.5,R 27,5.9,35.8,170,68.27,,,,,,,,,,,,,2022
77,42,38,59,112.4,27.6,45.2,4,20,5.4,16.6,55.7,R 28,36.4,34.4,160,62.78,190,70.09,,,,,,,,,,,2022
77,42,38,59,112.4,47.6,57.3,1,,,,,R 29,9.6,102,210,72.38,140,65.76,140,68.45,140,66.21,,,,,110,58.27,2022
77,42,38,59,112.4,47.6,57.3,2.3,,,,,R 30,7.1,70.3,200,70.17,130,64.88,,,,,,,,,,,2022
77,42,38,59,112.4,97.9,37.1,3,9.9,11.2,,,R 31,6.5,67,170,61.64,150,64.34,80,53.32,,,,,,,,,2022
77,42,38,59,112.4,108.1,24.4,17.8,,,,,R 32,5.7,35.2,120,62.91,110,59.99,,,,,,,,,,,2022
77,42,38,59,112.4,108.1,24.4,54.8,,,,,R 33,5,16.6,130,62.35,,,,,,,,,,,,,2022
77,42,38,59,112.4,108.1,24.4,76.3,6.2,4,,,R 34,5.5,33.2,130,62.68,,,,,,,,,,,,,2022
77,42,38,59,112.4,131.4,63.3,44.2,22.4,1,8.3,3.3,R 35,5.3,39.2,160,64.36,130,60.12,,,,,,,,,,,2022
77,42,38,59,112.4,131.4,63.3,46.2,39,62.9,,,R 36,6.4,32.7,190,69.63,110,68.53,,,,,,,,,,,2022
77,42,38,59,112.4,131.4,63.3,46.2,39,76.3,,,R 37,6.9,55.6,110,62.69,210,72.2,,,,,,,,,,,2022
77,42,38,59,112.4,131.4,63.3,57.7,38.7,3,,,R 38,6.1,37,180,70.02,130,65.3,,,,,,,,,,,2022
77,42,38,59,112.4,131.4,63.3,57.7,38.7,4,,,R 39,7.3,63,190,71.11,120,67.55,160,69.25,80,53.79,,,,,,,2022
77,42,38,59,112.4,140.4,42.6,2.5,,,,,R 40,6.2,29,150,61.22,,,,,,,,,,,,,2022
77,42,38,59,112.4,150.4,33.6,2,,,,,R 41,5.2,38.8,130,65.82,160,67.47,,,,,,,,,,,2022
77,42,38,59,112.4,179.6,82,0,28.3,6,18.9,4,R 42,8.5,71,140,64.11,190,69.4,120,64.89,120,64.18,,,8.7,,,,2022
77,42,38,59,112.4,179.6,82,0,28.3,9.5,14.6,0,R 43,6.7,50.5,150,66.34,170,68.6,150,66.99,,,,,,,,,2022
77,42,38,59,112.4,179.6,82,6,33.6,2.5,,,R 44,14.2,114,200,70.09,170,68.6,100,57.6,140,64.65,,,,,,,2022
77,42,38,59,112.4,179.6,82,8,,,,,R 45,5.5,36.3,140,65.41,,,,,,,,,,,,,2022
77,42,38,59,112.4,179.6,82,32.5,57.1,33.7,34.8,4.7,R 46,8.9,70.1,170,68.25,210,72.71,190,69.28,80,57.31,,,,,,,2022
77,42,38,59,112.4,179.6,82,32.5,57.1,33.7,,31.7,R 47,8.6,56.5,220,73.47,100,61.31,100,60.12,,,,,,,,,2022
77,42,38,59,112.4,179.6,82,32.5,57.1,35.9,38.2,13.1,R 48,8.7,61.7,200,74.24,110,60.28,180,69.43,,,,,,,,,2022
77,42,38,79,39,2.3,14.4,3,,,,,R 49,6.2,33,180,66.37,90,54.81,,,,,,,,,,,2022
77,42,38,86,25.4,3.2,,,,,,,R 50,3.9,49,90,58.47,170,67.63,,,,,,,,,,,2022
77,42,38,120,17.4,4,,,,,,,R 51,9.8,97,110,60.01,210,73.74,,,,,,,,,,,2022
77,42,38,142,33.8,3,,,,,,,R 52,5.5,36,190,70.38,,,,,,,,,,,,,2022
77,42,38,190.2,13.8,4,,,,,,,R 53,6.3,69,210,75.57,160,45,240,78.17,,,,,,,,,2022
77,42,38,215.2,60,4,12.2,2,,,,,R 54,8.9,70,200,71.64,,,,,,,,,,,,,2022
77,42,38,221.2,26.8,2.5,,,,,,,R 55,5.6,27,180,69.41,,,,,,,,,,,,,2022
77,42,38,237.2,54.7,12,40.6,17,,,,,R 56,4.7,38,190,72.28,60,52.1,,,,,,,,,,,2022
77,42,38,237.2,54.7,42,24.3,40,,,,,R 57,6.5,36,160,70.1,,,,,,,,,,,,,2022
77,42,38,237.2,54.7,50,24,24.5,,,,,R 58,9.3,60,160,68.9,130,61.87,,,,,,,,,,,2022
77,42,38,237.2,54.7,51,28.6,37,,,,,R 59,5.9,48,130,67.83,160,68.47,120,63.58,,,,,,,,,2022
77,42,38,237.2,54.7,55,,,,,,,R 60,6.1,43,220,77.94,,,,,,,,,,,,,2022
77,42,38,241.2,60,13.3,34.9,4,,,,,R 61,6.1,56,130,64.1,140,66.98,90,58.02,,,,,,,,,2022
77,42,38,241.2,60,26.3,32.9,29,,,,,R 62,6.1,31,210,76.83,110,61.97,,,,,,,,,,,2022
77,42,38,241.2,60,26.3,32.9,32,27.4,6.8,,,R 63,5.8,33,120,66.28,60,52.67,,,,,,,,,,,2022
77,42,38,241.2,60,26.3,32.9,37.5,8.1,3,,,R 64,9,71,170,69.55,180,69.89,190,72.25,120,65.99,,,,,,,2022
77,42,38,241.2,60,34.3,48.3,8,46.4,5,,,R 65,6.8,55,200,73.83,70,55.23,120,60.71,130,64.15,,,,,,,2022
77,42,38,241.2,60,34.3,48.3,11,19.3,8,,,R 66,5.6,45,180,71.13,110,62.7,110,62.48,140,66.3,,,,,,,2022
77,42,38,241.2,60,34.3,48.3,19,13.7,6,,,R 67,9.9,75,190,72.93,170,68.21,160,64.8,,,,,,,,,2022
77,37,41,91,102.8,3.5,70.6,13,18.2,4,,,R 68,4.4,50.4,150,65.87,100,59.42,,,,,,,,,,,2022
77,37,41,91,102.8,3.5,70.6,37,,,,,R 69,3.2,19,170,67.17,,,,,,,,,,,,,2022
77,37,41,91,102.8,3.5,70.6,61,8.6,9,,,R 70,3.9,23,170,64.9,190,69.69,,,,,,,,,,,2022
77,37,41,91,102.8,3.5,70.6,126,,,,,R 71,7.7,56,110,62.26,,,,,,,,,,,,,2022
77,37,41,91,102.8,84.5,54.2,48,73.3,4,27.8,0,R 72,7.1,54,180,68.35,160,66.46,100,57.4,,,,,13.9,,,,2022
77,37,41,91,102.8,84.5,54.2,48,73.3,4,27.8,1.5,R 73,5,23,130,57.69,,,,,,,,,,,,,2022
77,37,41,91,102.8,84.5,54.2,48,73.3,26,61,0,R 74,5.9,46,190,73.02,100,59.73,,,,,,,10.2,,,,2022
77,37,41,91,102.8,84.5,54.2,48,73.3,37,39.7,10,R 75,7.3,47,210,75.03,140,66.37,150,67.51,,,,,,,,,2022
77,37,41,91,102.8,84.5,54.2,48,73.3,37,39.7,25.5,R 76,4.3,18.7,220,77.25,,,,,,,,,21.3,,,,2022
77,37,41,91,102.8,84.5,54.2,48,73.3,37,39.7,44.5,R 77,7.7,70,250,78.78,160,67.4,170,67.07,150,65.69,,,31.4,,,,2022
77,37,41,91,102.8,6,26.1,3,14,0,,,R 78,5.3,37,,,,,,,,,,,,,,,2022
77,37,41,139.1,22.6,3.3,10.4,16,,,,,R 79,10,97,130,65.19,110,62.28,230,77.16,240,78.4,,,,,,,2022
77,37,41,162.8,55.3,2.4,,,,,,,R 80,5.4,45.6,200,71.19,,,,,,,,,,,,,2022
77,37,41,162.8,55.3,3.4,32.9,2,24.1,21,,,R 81,13.9,132,170,67.72,230,77.37,80,55.37,,,,,,,,,2022
77,37,41,183.1,101.8,26.5,38.1,2.2,,,,,R 82,7,36.4,180,66.32,110,59.11,,,,,,,,,,,2022
77,37,41,183.1,101.8,56,76,6,,,,,R 83,4.1,30,150,67.75,150,61.37,,,,,,,,,,,2022
77,37,41,183.1,101.8,63.2,40.2,2.7,,,,,R 84,12.4,106,200,71.71,140,64.78,130,64.72,,,,,,,,,2022
77,37,41,183.1,101.8,98.2,23.5,34,,,,,R 85,6.6,59.9,190,69.95,,,,,,,,,,,,,2022
77,37,41,183.1,101.8,112.7,49.7,5.6,12,7,,,R 86,5.5,66,160,66.09,210,72.55,210,76.82,,,,,,,,,2022
77,37,41,183.1,101.8,112.7,49.7,9.1,11.6,12,,,R 87,7.7,56,170,65.84,230,77.34,160,66.54,190,70.03,,,,,,,2022
77,37,41,183.1,101.8,115.7,23,2,,,,,R 88,10.8,92,210,73.15,130,63.96,140,65.64,60,51.32,,,,,,,2022
77,37,41,183.1,101.8,119.7,56.4,27,35.3,1,,,R 89,4.5,26,200,72.47,,,,,,,,,,,,,2022
77,37,41,183.1,101.8,119.7,56.4,35,,,,,R 90,9.4,108,230,75.32,180,69.71,,,,,,,,,,,2022
77,37,41,183.1,101.8,119.7,56.4,39,29.8,2.5,7.3,4,R 91,7.2,47,70,52.38,160,67.23,,,,,,,,,,,2022
77,37,41,183.1,101.8,119.7,56.4,39,29.8,8.5,,,R 92,5.6,42,200,73.18,130,65.32,,,,,,,,,,,2022
77,37,41,183.1,101.8,119.7,56.4,39,29.8,24.5,,,R 93,8.4,71,190,72.67,140,66.62,200,74.5,100,59.25,,,,,,,2022
77,37,41,183.1,101.8,119.7,56.4,39,29.8,48.5,,,R 94,8.6,66,170,69.56,170,70.63,,,,,,,,,,,2022
77,37,41,224.1,54.6,0,10.9,2.5,,,,,R 95,9.5,103,220,76.88,200,74.7,,,,,,,,,,,2022
77,37,41,229.1,39.7,0,,,,,,,R 96,5.1,32,210,75.1,140,65.89,,,,,,,,,,,2022
77,37,41,249.1,63.6,5,,,,,,,R 97,9.1,89,150,63.68,160,68.59,200,72.19,,,,,,,,,2022
77,37,41,249.1,63.6,8,9.7,4,,,,,R 98,5.1,48,70,49.42,160,66.51,,,,,,,,,,,2022
77,37,41,286.1,74,9.5,32.3,1,,,,,R 99,15.9,108,170,69.69,,,,,,,,,,,,,2022
77,37,41,286.1,74,9.5,32.3,13,11.2,11.5,,,R 100,6.1,45,190,72.58,120,60.59,,,,,,,,,,,2022
77,37,38,47,94.2,54,22.9,3.4,,,,,R 101,10.2,41.5,80,55.56,,,,,,,,,,,,,2022
77,37,38,47,94.2,57,26.3,0,,,,,R 102,5.4,43,100,57.69,,,,,,,,,,,,,2022
77,37,38,47,94.2,57,26.3,3,14.6,17,,,R 103,4.7,38,120,62.97,50,48.41,,,,,,,,,,,2022
77,37,38,47,94.2,57,26.3,3,14.6,21.5,,,R 104,6,52,120,63.07,80,52.92,,,,,,,,,,,2022
